id,type,name,filePath
METHOD_showSyncDataDialog_CLASS_HomeActivity_502795850,METHOD,showSyncDataDialog,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
METHOD_showSyncDataConsentDialog_CLASS_HomeActivity_502795850,METHOD,showSyncDataConsentDialog,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
METHOD_showSyncingDataDialog_CLASS_HomeActivity_502795850,METHOD,showSyncingDataDialog,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
METHOD_showDialog_CLASS_HomeActivity_502795850,METHOD,showDialog,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
METHOD_syncDataWith_CLASS_HomeActivity_502795850,METHOD,syncDataWith,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
METHOD_proceedSyncing_CLASS_HomeActivity_502795850,METHOD,proceedSyncing,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
METHOD_cancelSyncing_CLASS_HomeActivity_502795850,METHOD,cancelSyncing,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
METHOD_retrySyncing_CLASS_HomeActivity_502795850,METHOD,retrySyncing,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
METHOD_onUploadSuccess_CLASS_HomeActivity_502795850,METHOD,onUploadSuccess,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
METHOD_onUploadFailure_CLASS_HomeActivity_502795850,METHOD,onUploadFailure,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
METHOD_checkForDataUpload_CLASS_HomeActivity_502795850,METHOD,checkForDataUpload,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
METHOD_onUploadDataClicked_CLASS_HomeActivity_502795850,METHOD,onUploadDataClicked,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
METHOD_startUploading_CLASS_HomeActivity_502795850,METHOD,startUploading,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
METHOD_onShowCustomView_CLASS_HomeActivity_502795850,METHOD,onShowCustomView,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
METHOD_onHideCustomView_CLASS_HomeActivity_502795850,METHOD,onHideCustomView,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
METHOD_onBackPressed_CLASS_HomeActivity_502795850,METHOD,onBackPressed,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
METHOD_checkforDeeplink_CLASS_HomeActivity_502795850,METHOD,checkforDeeplink,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_TAG_CLASS_HomeActivity_502795850,VARIABLE,TAG,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_FRAG_NO_BT_DIALOG_CLASS_HomeActivity_502795850,VARIABLE,FRAG_NO_BT_DIALOG,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_SYNC_DATA_DIALOG_CLASS_HomeActivity_502795850,VARIABLE,SYNC_DATA_DIALOG,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_SYNC_DATA_CONSENT_DIALOG_CLASS_HomeActivity_502795850,VARIABLE,SYNC_DATA_CONSENT_DIALOG,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_SYNCING_DIALOG_CLASS_HomeActivity_502795850,VARIABLE,SYNCING_DIALOG,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_EXTRA_ASK_PERMISSION_CLASS_HomeActivity_502795850,VARIABLE,EXTRA_ASK_PERMISSION,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_DO_NOT_SHOW_BACK_CLASS_HomeActivity_502795850,VARIABLE,DO_NOT_SHOW_BACK,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_NO_NETWORK_CLASS_HomeActivity_502795850,VARIABLE,NO_NETWORK,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_REQUEST_CODE_PERMISSION_CLASS_HomeActivity_502795850,VARIABLE,REQUEST_CODE_PERMISSION,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_REQUEST_CODE_FLEXIBLE_UPDATE_CLASS_HomeActivity_502795850,VARIABLE,REQUEST_CODE_FLEXIBLE_UPDATE,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_REQUEST_CODE_IMMEDIATE_UPDATE_CLASS_HomeActivity_502795850,VARIABLE,REQUEST_CODE_IMMEDIATE_UPDATE,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_appUpdateManager_CLASS_HomeActivity_502795850,VARIABLE,appUpdateManager,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_mActionMode_CLASS_HomeActivity_502795850,VARIABLE,mActionMode,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_mUploadDataUtil_CLASS_HomeActivity_502795850,VARIABLE,mUploadDataUtil,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_webPageStack_CLASS_HomeActivity_502795850,VARIABLE,webPageStack,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_menu_CLASS_HomeActivity_502795850,VARIABLE,menu,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_menuIntro_CLASS_HomeActivity_502795850,VARIABLE,menuIntro,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_back_CLASS_HomeActivity_502795850,VARIABLE,back,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_doNotShowBack_CLASS_HomeActivity_502795850,VARIABLE,doNotShowBack,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_progressBar_CLASS_HomeActivity_502795850,VARIABLE,progressBar,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_networkDialog_CLASS_HomeActivity_502795850,VARIABLE,networkDialog,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_webView_CLASS_HomeActivity_502795850,VARIABLE,webView,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_homeNavigationView_CLASS_HomeActivity_502795850,VARIABLE,homeNavigationView,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_javaScriptInterface_CLASS_HomeActivity_502795850,VARIABLE,javaScriptInterface,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_fullScreenVideoWebChromeClient_CLASS_HomeActivity_502795850,VARIABLE,fullScreenVideoWebChromeClient,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_mBluetoothStatusChangeReceiver_CLASS_HomeActivity_502795850,VARIABLE,mBluetoothStatusChangeReceiver,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_mCustomViewCallback_CLASS_HomeActivity_502795850,VARIABLE,mCustomViewCallback,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_mOriginalOrientation_CLASS_HomeActivity_502795850,VARIABLE,mOriginalOrientation,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_mOriginalSystemUiVisibility_CLASS_HomeActivity_502795850,VARIABLE,mOriginalSystemUiVisibility,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_mCustomView_CLASS_HomeActivity_502795850,VARIABLE,mCustomView,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
CLASS_FullScreenVideoWebChromeClient_502795850,CLASS,FullScreenVideoWebChromeClient,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
METHOD_onShowCustomView_CLASS_FullScreenVideoWebChromeClient_502795850,METHOD,onShowCustomView,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
METHOD_onHideCustomView_CLASS_FullScreenVideoWebChromeClient_502795850,METHOD,onHideCustomView,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
METHOD_onBackPressed_CLASS_FullScreenVideoWebChromeClient_502795850,METHOD,onBackPressed,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_mCustomViewCallback_CLASS_FullScreenVideoWebChromeClient_502795850,VARIABLE,mCustomViewCallback,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_mOriginalOrientation_CLASS_FullScreenVideoWebChromeClient_502795850,VARIABLE,mOriginalOrientation,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_mOriginalSystemUiVisibility_CLASS_FullScreenVideoWebChromeClient_502795850,VARIABLE,mOriginalSystemUiVisibility,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
VAR_mCustomView_CLASS_FullScreenVideoWebChromeClient_502795850,VARIABLE,mCustomView,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\HomeActivity.java
FILE_204676947,FILE,NoNetworkDialog.java,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\NoNetworkDialog.java
IMPORTED_-1503993957,IMPORT,android.content.Context,
IMPORTED_-1124425936,IMPORT,android.content.Intent,
IMPORTED_-1188128979,IMPORT,android.os.Bundle,
IMPORTED_66657567,IMPORT,android.view.LayoutInflater,
IMPORTED_1815484335,IMPORT,android.view.View,
IMPORTED_868115472,IMPORT,android.view.ViewGroup,
IMPORTED_1540240509,IMPORT,android.widget.TextView,
IMPORTED_-1505992646,IMPORT,androidx.annotation.NonNull,
IMPORTED_1558765019,IMPORT,androidx.annotation.Nullable,
IMPORTED_757141278,IMPORT,androidx.fragment.app.DialogFragment,
IMPORTED_535085908,IMPORT,java.util.Objects,
IMPORTED_327177494,IMPORT,nic.goi.aarogyasetu.R,
IMPORTED_1792139609,IMPORT,nic.goi.aarogyasetu.utility.LocalizationUtil,
CLASS_NoNetworkDialog_204676947,CLASS,NoNetworkDialog,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\NoNetworkDialog.java
METHOD_retry_CLASS_NoNetworkDialog_204676947,METHOD,retry,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\NoNetworkDialog.java
METHOD_onAttach_CLASS_NoNetworkDialog_204676947,METHOD,onAttach,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\NoNetworkDialog.java
METHOD_setRetryUrl_CLASS_NoNetworkDialog_204676947,METHOD,setRetryUrl,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\NoNetworkDialog.java
METHOD_getRetryUrl_CLASS_NoNetworkDialog_204676947,METHOD,getRetryUrl,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\NoNetworkDialog.java
METHOD_onCreateView_CLASS_NoNetworkDialog_204676947,METHOD,onCreateView,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\NoNetworkDialog.java
METHOD_onViewCreated_CLASS_NoNetworkDialog_204676947,METHOD,onViewCreated,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\NoNetworkDialog.java
VAR_listener_CLASS_NoNetworkDialog_204676947,VARIABLE,listener,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\NoNetworkDialog.java
VAR_retryUrl_CLASS_NoNetworkDialog_204676947,VARIABLE,retryUrl,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\NoNetworkDialog.java
CLASS_Retry_204676947,CLASS,Retry,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\NoNetworkDialog.java
METHOD_retry_CLASS_Retry_204676947,METHOD,retry,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\NoNetworkDialog.java
FILE_-893730232,FILE,QrActivity.java,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\QrActivity.java
IMPORTED_-880360069,IMPORT,android.app.Activity,
IMPORTED_-1124425936,IMPORT,android.content.Intent,
IMPORTED_-194687853,IMPORT,android.graphics.Bitmap,
IMPORTED_-1188128979,IMPORT,android.os.Bundle,
IMPORTED_1374462751,IMPORT,android.os.CountDownTimer,
IMPORTED_-1440200382,IMPORT,android.text.TextUtils,
IMPORTED_-353663774,IMPORT,android.text.format.Time,
IMPORTED_360718126,IMPORT,android.util.DisplayMetrics,
IMPORTED_1815484335,IMPORT,android.view.View,
IMPORTED_1583615229,IMPORT,android.widget.Button,
IMPORTED_670921973,IMPORT,android.widget.ImageView,
IMPORTED_-608274501,IMPORT,android.widget.ProgressBar,
IMPORTED_1540240509,IMPORT,android.widget.TextView,
IMPORTED_-1733604612,IMPORT,android.widget.Toast,
IMPORTED_1558765019,IMPORT,androidx.annotation.Nullable,
IMPORTED_1958232501,IMPORT,androidx.appcompat.app.AppCompatActivity,
IMPORTED_-679955131,IMPORT,com.google.zxing.BarcodeFormat,
IMPORTED_-207040303,IMPORT,com.google.zxing.MultiFormatWriter,
IMPORTED_382104138,IMPORT,com.google.zxing.WriterException,
IMPORTED_1434927933,IMPORT,com.google.zxing.common.BitMatrix,
IMPORTED_-783675922,IMPORT,com.google.zxing.qrcode.encoder.QRCode,
IMPORTED_-889567197,IMPORT,com.journeyapps.barcodescanner.BarcodeEncoder,
IMPORTED_94222506,IMPORT,java.security.NoSuchAlgorithmException,
IMPORTED_2145306267,IMPORT,java.security.spec.InvalidKeySpecException,
IMPORTED_272651280,IMPORT,io.jsonwebtoken.Claims,
IMPORTED_576696077,IMPORT,io.jsonwebtoken.Jws,
IMPORTED_2023444705,IMPORT,io.jsonwebtoken.JwtException,
IMPORTED_-1655490196,IMPORT,io.jsonwebtoken.security.SignatureException,
IMPORTED_-1767605960,IMPORT,nic.goi.aarogyasetu.CoronaApplication,
IMPORTED_327177494,IMPORT,nic.goi.aarogyasetu.R,
IMPORTED_634854624,IMPORT,nic.goi.aarogyasetu.listener.QrCodeListener,
IMPORTED_-237888949,IMPORT,nic.goi.aarogyasetu.listener.QrPublicKeyListener,
IMPORTED_663870722,IMPORT,nic.goi.aarogyasetu.prefs.SharedPref,
IMPORTED_1504674974,IMPORT,nic.goi.aarogyasetu.prefs.SharedPrefsConstants,
IMPORTED_1711896774,IMPORT,nic.goi.aarogyasetu.utility.AuthUtility,
IMPORTED_-1098970127,IMPORT,nic.goi.aarogyasetu.utility.Constants,
IMPORTED_2119949988,IMPORT,nic.goi.aarogyasetu.utility.CorUtility,
IMPORTED_517984411,IMPORT,nic.goi.aarogyasetu.utility.DecryptionUtil,
IMPORTED_1792139609,IMPORT,nic.goi.aarogyasetu.utility.LocalizationUtil,
IMPORTED_443960878,IMPORT,nic.goi.aarogyasetu.utility.Logger,
IMPORTED_-1288716138,IMPORT,nic.goi.aarogyasetu.zxing.CustomScannerActivity,
CLASS_QrActivity_-893730232,CLASS,QrActivity,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\QrActivity.java
METHOD_start_CLASS_QrActivity_-893730232,METHOD,start,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\QrActivity.java
METHOD_onCreate_CLASS_QrActivity_-893730232,METHOD,onCreate,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\QrActivity.java
METHOD_configureView_CLASS_QrActivity_-893730232,METHOD,configureView,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\QrActivity.java
METHOD_configureClicks_CLASS_QrActivity_-893730232,METHOD,configureClicks,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\QrActivity.java
METHOD_fetchQrCode_CLASS_QrActivity_-893730232,METHOD,fetchQrCode,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\QrActivity.java
METHOD_configureQr_CLASS_QrActivity_-893730232,METHOD,configureQr,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\QrActivity.java
METHOD_showQrFailureView_CLASS_QrActivity_-893730232,METHOD,showQrFailureView,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\QrActivity.java
METHOD_onRefreshClick_CLASS_QrActivity_-893730232,METHOD,onRefreshClick,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\QrActivity.java
METHOD_onScanClick_CLASS_QrActivity_-893730232,METHOD,onScanClick,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\QrActivity.java
METHOD_onDoneClick_CLASS_QrActivity_-893730232,METHOD,onDoneClick,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\QrActivity.java
METHOD_onQrCodeFetched_CLASS_QrActivity_-893730232,METHOD,onQrCodeFetched,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\QrActivity.java
METHOD_showViews_CLASS_QrActivity_-893730232,METHOD,showViews,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\QrActivity.java
METHOD_configureScreen_CLASS_QrActivity_-893730232,METHOD,configureScreen,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\QrActivity.java
METHOD_configureTextViews_CLASS_QrActivity_-893730232,METHOD,configureTextViews,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\QrActivity.java
METHOD_setImage_CLASS_QrActivity_-893730232,METHOD,setImage,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\QrActivity.java
METHOD_startTimer_CLASS_QrActivity_-893730232,METHOD,startTimer,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\QrActivity.java
METHOD_onTick_CLASS_QrActivity_-893730232,METHOD,onTick,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\QrActivity.java
METHOD_onFinish_CLASS_QrActivity_-893730232,METHOD,onFinish,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\QrActivity.java
METHOD_configureExpiryTime_CLASS_QrActivity_-893730232,METHOD,configureExpiryTime,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\QrActivity.java
METHOD_onDestroy_CLASS_QrActivity_-893730232,METHOD,onDestroy,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\QrActivity.java
METHOD_convertDpToPixel_CLASS_QrActivity_-893730232,METHOD,convertDpToPixel,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\QrActivity.java
METHOD_onFailure_CLASS_QrActivity_-893730232,METHOD,onFailure,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\QrActivity.java
METHOD_checkQrStatus_CLASS_QrActivity_-893730232,METHOD,checkQrStatus,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\QrActivity.java
METHOD_onQrPublicKeyFetched_CLASS_QrActivity_-893730232,METHOD,onQrPublicKeyFetched,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\QrActivity.java
METHOD_onPublicKeyFetchFailure_CLASS_QrActivity_-893730232,METHOD,onPublicKeyFetchFailure,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\views\QrActivity.java
